Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (INR),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
191,65,Male,Coat,Outerwear,3850,Vijaywada,XL,Beige,Fall,3,Yes,Free Shipping,Yes,Yes,48,GooglePay,Quarterly
192,64,Male,Hat,Accessories,4180,Jalandhar,M,Gray,Fall,3.9,Yes,Free Shipping,Yes,Yes,29,Cash,Every 3 Months
193,46,Male,Shoes,Footwear,1595,Nainital,L,Turquoise,Summer,2.9,Yes,Express,Yes,Yes,12,PhonPe,Bi-Weekly
194,36,Male,Belt,Accessories,5500,Bhubaneswar,S,Silver,Fall,3,Yes,Standard,Yes,Yes,29,GooglePay,Annually
195,51,Male,Backpack,Accessories,5170,Mussoorie,M,Olive,Spring,3.1,Yes,Express,Yes,Yes,15,Debit Card,Quarterly
196,51,Male,Jacket,Outerwear,1375,Chandrapur,M,Magenta,Fall,4.3,Yes,Free Shipping,Yes,Yes,34,Credit Card,Monthly
197,38,Male,Boots,Footwear,4840,Patna,M,Lavender,Summer,3.9,Yes,Next Day Air,Yes,Yes,41,Credit Card,Fortnightly
198,59,Male,Scarf,Accessories,4290,Nashik,M,Black,Fall,3.2,Yes,2-Day Shipping,Yes,Yes,41,Credit Card,Monthly
199,57,Male,Jewelry,Accessories,2475,Jalandhar,M,Turquoise,Winter,4.8,Yes,Standard,Yes,Yes,39,Credit Card,Fortnightly
200,54,Male,Hat,Accessories,4015,Ujjain,XL,Green,Summer,3.8,Yes,Express,Yes,Yes,32,Cash,Weekly
201,25,Male,Dress,Clothing,3355,Kota,S,Teal,Summer,3.3,Yes,Next Day Air,Yes,Yes,29,GooglePay,Monthly
202,69,Male,Blouse,Clothing,1210,Mussoorie,S,Beige,Fall,4.3,Yes,Free Shipping,Yes,Yes,15,Bank Transfer,Annually
203,57,Male,Hat,Accessories,2090,Nainital,L,Magenta,Spring,2.7,Yes,Express,Yes,Yes,33,GooglePay,Annually
204,70,Male,Scarf,Accessories,2090,Vijaywada,S,Yellow,Fall,3.2,Yes,Next Day Air,Yes,Yes,18,Bank Transfer,Weekly
205,24,Male,Sneakers,Footwear,5500,Coimbatore,M,Yellow,Fall,4,Yes,Store Pickup,Yes,Yes,35,Cash,Bi-Weekly
206,67,Male,Shirt,Clothing,3520,Raipur,M,Silver,Winter,3,Yes,Standard,Yes,Yes,25,PhonPe,Weekly
207,24,Male,T-shirt,Clothing,3025,Gaya,L,Silver,Summer,4.2,Yes,Free Shipping,Yes,Yes,6,GooglePay,Fortnightly
208,62,Male,Gloves,Accessories,5005,Bangalore,M,Silver,Summer,2.9,Yes,Express,Yes,Yes,17,Bank Transfer,Bi-Weekly
209,57,Male,Skirt,Clothing,2090,Gaya,M,Gold,Spring,4.1,Yes,Store Pickup,Yes,Yes,17,Credit Card,Monthly
210,55,Male,Sandals,Footwear,5335,Prayagraj,S,Olive,Winter,3.2,Yes,Store Pickup,Yes,Yes,44,Cash,Every 3 Months
211,45,Male,Jacket,Outerwear,1210,Pune,L,Teal,Fall,3,Yes,2-Day Shipping,Yes,Yes,6,PhonPe,Fortnightly
212,69,Male,Skirt,Clothing,5060,Ayodhya,L,Maroon,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,45,Debit Card,Fortnightly
213,67,Male,Handbag,Accessories,4620,Shimla,L,Blue,Fall,4.2,Yes,Express,Yes,Yes,7,Debit Card,Annually
214,30,Male,Handbag,Accessories,5115,Srinagar,L,Peach,Fall,4.4,Yes,Store Pickup,Yes,Yes,11,Debit Card,Every 3 Months
215,24,Male,Jacket,Outerwear,2750,Raipur,L,Blue,Summer,4.2,Yes,Next Day Air,Yes,Yes,41,Cash,Every 3 Months
216,62,Male,Scarf,Accessories,3520,Mangaluru,S,Orange,Spring,2.8,Yes,2-Day Shipping,Yes,Yes,24,PhonPe,Bi-Weekly
217,43,Male,Shorts,Clothing,3355,Kolkata,L,Yellow,Spring,3.7,Yes,Free Shipping,Yes,Yes,21,GooglePay,Weekly
218,35,Male,Sunglasses,Accessories,2640,Surat,M,Purple,Winter,3.5,Yes,Next Day Air,Yes,Yes,24,Bank Transfer,Annually
219,28,Male,T-shirt,Clothing,2475,Vadodara,S,Magenta,Spring,2.9,Yes,Store Pickup,Yes,Yes,8,Credit Card,Quarterly
220,32,Male,Belt,Accessories,4840,Srinagar,M,Cyan,Spring,3,Yes,Free Shipping,Yes,Yes,12,Cash,Fortnightly
221,39,Male,Sneakers,Footwear,3135,Coimbatore,S,Indigo,Spring,3.7,Yes,Express,Yes,Yes,48,Debit Card,Fortnightly
222,28,Male,Hat,Accessories,3740,Udaipur,XL,Magenta,Summer,4.4,Yes,Store Pickup,Yes,Yes,6,Bank Transfer,Quarterly
223,47,Male,Gloves,Accessories,5170,Chandrapur,XL,Gray,Spring,4.5,Yes,2-Day Shipping,Yes,Yes,14,PhonPe,Fortnightly
224,20,Male,Pants,Clothing,2255,Nagpur,M,Turquoise,Spring,4.8,Yes,Free Shipping,Yes,Yes,34,PhonPe,Annually
225,63,Male,Socks,Clothing,4565,Ayodhya,S,Beige,Summer,2.9,Yes,Free Shipping,Yes,Yes,12,Cash,Every 3 Months
226,25,Male,Jacket,Outerwear,1210,Gurgaon,M,Olive,Spring,3.2,Yes,Next Day Air,Yes,Yes,11,Bank Transfer,Annually
227,29,Male,Shoes,Footwear,4070,Amritsar,L,Violet,Spring,3.3,Yes,Free Shipping,Yes,Yes,5,PhonPe,Monthly
228,50,Male,Jeans,Clothing,4950,Bangalore,M,Turquoise,Winter,4.2,Yes,Standard,Yes,Yes,25,GooglePay,Fortnightly
229,18,Male,Socks,Clothing,4345,Hyderabad,M,White,Spring,2.9,Yes,Store Pickup,Yes,Yes,11,Credit Card,Annually
230,70,Male,Sandals,Footwear,1540,Mysuru,S,Silver,Spring,4.6,Yes,Next Day Air,Yes,Yes,27,PhonPe,Every 3 Months
231,66,Male,Scarf,Accessories,4840,Jalandhar,L,Olive,Fall,4.1,Yes,Standard,Yes,Yes,43,Credit Card,Annually
232,28,Male,Blouse,Clothing,1430,Kochi,M,Blue,Spring,3.1,Yes,2-Day Shipping,Yes,Yes,18,Debit Card,Every 3 Months
233,54,Male,Jewelry,Accessories,1485,Raipur,L,Purple,Winter,4.2,Yes,Express,Yes,Yes,32,Bank Transfer,Bi-Weekly
234,19,Male,Sweater,Clothing,4565,Coimbatore,XL,Yellow,Fall,4.5,Yes,Next Day Air,Yes,Yes,27,Bank Transfer,Every 3 Months
235,20,Male,Gloves,Accessories,2145,Ayodhya,S,Silver,Summer,3.7,Yes,Next Day Air,Yes,Yes,24,Credit Card,Weekly
236,43,Male,Sunglasses,Accessories,4895,Mangaluru,M,Cyan,Winter,3.7,Yes,Free Shipping,Yes,Yes,31,Debit Card,Quarterly
237,38,Male,Coat,Outerwear,3740,Bhubaneswar,L,Green,Winter,3.4,Yes,Next Day Air,Yes,Yes,39,PhonPe,Fortnightly
238,50,Male,Dress,Clothing,4950,Sultanpur,M,Beige,Summer,3,Yes,Store Pickup,Yes,Yes,36,Debit Card,Fortnightly
239,64,Male,Skirt,Clothing,1870,Mysuru,M,Peach,Fall,4.2,Yes,Free Shipping,Yes,Yes,5,Cash,Annually
240,49,Male,Pants,Clothing,2805,Pune,L,Yellow,Summer,2.9,Yes,Express,Yes,Yes,47,Credit Card,Bi-Weekly
241,47,Male,Sweater,Clothing,2475,Ahmedabad,XL,Turquoise,Winter,3.5,Yes,Free Shipping,Yes,Yes,29,Bank Transfer,Fortnightly
242,36,Male,Hoodie,Clothing,4840,Chennai,M,Peach,Winter,4.1,Yes,Free Shipping,Yes,Yes,43,GooglePay,Bi-Weekly
243,55,Male,Coat,Outerwear,4675,Chandrapur,L,Gray,Summer,4.3,Yes,Store Pickup,Yes,Yes,40,Debit Card,Every 3 Months
244,25,Male,Jewelry,Accessories,5500,Delhi,M,Olive,Winter,2.8,Yes,2-Day Shipping,Yes,Yes,4,Debit Card,Monthly
245,53,Male,Belt,Accessories,2310,Chandigarh,S,Indigo,Spring,4.9,Yes,2-Day Shipping,Yes,Yes,39,PhonPe,Weekly
246,49,Male,Sandals,Footwear,2915,Bangalore,L,Charcoal,Summer,3.3,Yes,Next Day Air,Yes,Yes,45,GooglePay,Fortnightly
247,35,Male,Sunglasses,Accessories,4730,Srinagar,XL,Beige,Spring,3.2,Yes,Express,Yes,Yes,20,GooglePay,Bi-Weekly
248,29,Male,Sweater,Clothing,3630,Ahmedabad,XL,Brown,Spring,4.4,Yes,Standard,Yes,Yes,14,Debit Card,Weekly
249,47,Male,Belt,Accessories,5500,Kota,M,Blue,Winter,4.8,Yes,Express,Yes,Yes,33,PhonPe,Weekly
250,53,Male,Handbag,Accessories,2585,Rameswaram,S,Teal,Fall,4.2,Yes,Standard,Yes,Yes,18,Credit Card,Annually
251,33,Male,Skirt,Clothing,1375,Indore,L,Black,Fall,4,Yes,Express,Yes,Yes,9,Bank Transfer,Weekly
252,21,Male,Handbag,Accessories,2805,Nagpur,XL,Gold,Winter,2.5,Yes,Standard,Yes,Yes,34,PhonPe,Annually
253,32,Male,Shorts,Clothing,2255,Chennai,M,Violet,Summer,3.9,Yes,Free Shipping,Yes,Yes,33,GooglePay,Fortnightly
254,52,Male,Boots,Footwear,4015,Surat,L,Cyan,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,15,Bank Transfer,Bi-Weekly
255,67,Male,Sunglasses,Accessories,2310,Vijaywada,M,White,Winter,3.5,Yes,Store Pickup,Yes,Yes,4,PhonPe,Bi-Weekly
256,43,Male,Scarf,Accessories,1100,Kolhapur,M,Charcoal,Spring,4.2,Yes,Free Shipping,Yes,Yes,25,Debit Card,Annually
257,58,Male,Jewelry,Accessories,1650,Ayodhya,XL,Violet,Spring,4.7,Yes,Express,Yes,Yes,20,Credit Card,Every 3 Months
258,20,Male,Handbag,Accessories,2915,Ranchi,M,Red,Summer,4.5,Yes,Express,Yes,Yes,5,Credit Card,Quarterly
259,61,Male,Gloves,Accessories,4070,Nellore,S,Lavender,Spring,2.8,Yes,Express,Yes,Yes,16,Cash,Quarterly
260,32,Male,Jeans,Clothing,3135,Lucknow,M,Gold,Fall,2.9,Yes,Standard,Yes,Yes,13,Debit Card,Annually
261,38,Male,Hat,Accessories,3135,Ahmedabad,S,Red,Winter,3.2,Yes,2-Day Shipping,Yes,Yes,11,Credit Card,Every 3 Months
262,21,Male,Jeans,Clothing,4235,Vadodara,L,Magenta,Winter,4.9,Yes,Standard,Yes,Yes,21,Credit Card,Annually
263,37,Male,Pants,Clothing,2200,Raipur,M,Teal,Summer,,Yes,Next Day Air,Yes,Yes,6,Debit Card,Annually
264,27,Male,Shorts,Clothing,2530,Sultanpur,M,Purple,Summer,4.3,Yes,Store Pickup,Yes,Yes,29,GooglePay,Monthly
265,36,Male,Pants,Clothing,4290,Dhanbad,S,Charcoal,Fall,3.9,Yes,Store Pickup,Yes,Yes,15,Cash,Annually
266,32,Male,Backpack,Accessories,3245,Michigan,M,Gray,Spring,3.2,Yes,2-Day Shipping,Yes,Yes,17,Bank Transfer,Bi-Weekly
267,51,Male,Jewelry,Accessories,4125,Lucknow,L,White,Summer,3.1,Yes,Express,Yes,Yes,32,Credit Card,Weekly
268,64,Male,Sweater,Clothing,2970,Kolhapur,M,Olive,Spring,3.9,Yes,2-Day Shipping,Yes,Yes,42,GooglePay,Annually
269,68,Male,Shoes,Footwear,2310,Bareily,M,Charcoal,Spring,2.6,Yes,Store Pickup,Yes,Yes,21,Cash,Monthly
270,68,Male,Blouse,Clothing,2420,Bareily,M,Charcoal,Winter,3.3,Yes,Next Day Air,Yes,Yes,9,Cash,Bi-Weekly
271,33,Male,Jeans,Clothing,2860,Bhubaneswar,XL,Orange,Fall,4.6,Yes,Free Shipping,Yes,Yes,16,Bank Transfer,Annually
272,65,Male,Sunglasses,Accessories,3795,Kolhapur,XL,Yellow,Summer,4.6,Yes,Express,Yes,Yes,42,Credit Card,Fortnightly
273,48,Male,Jewelry,Accessories,1430,Chandigarh,M,Beige,Summer,4.4,Yes,2-Day Shipping,Yes,Yes,37,Debit Card,Bi-Weekly
274,69,Male,Coat,Outerwear,1815,Bhubaneswar,S,Silver,Spring,4.2,Yes,Express,Yes,Yes,32,Debit Card,Quarterly
275,59,Male,Jewelry,Accessories,1760,Kolhapur,M,Indigo,Spring,3,Yes,Express,Yes,Yes,28,Cash,Bi-Weekly
276,48,Male,Backpack,Accessories,4675,Shimla,XL,Lavender,Winter,4,Yes,Express,Yes,Yes,13,Credit Card,Weekly
277,25,Male,Skirt,Clothing,1650,Ayodhya,XL,Turquoise,Fall,3.5,Yes,Express,Yes,Yes,11,Bank Transfer,Fortnightly
278,29,Male,Shirt,Clothing,1595,Bareily,M,Green,Winter,3,Yes,Store Pickup,Yes,Yes,36,Bank Transfer,Bi-Weekly
279,57,Male,Sweater,Clothing,5225,Raipur,M,Orange,Spring,3.7,Yes,Express,Yes,Yes,23,Debit Card,Annually
280,23,Male,Sneakers,Footwear,3795,Gurgaon,L,Turquoise,Summer,4,Yes,Standard,Yes,Yes,37,Bank Transfer,Monthly
281,45,Male,Sandals,Footwear,3795,Ahmedabad,S,Cyan,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,21,Cash,Bi-Weekly
282,38,Male,Belt,Accessories,3355,Surat,XL,Charcoal,Spring,2.5,Yes,Standard,Yes,Yes,22,Debit Card,Bi-Weekly
283,21,Male,Skirt,Clothing,5170,Prayagraj,M,Teal,Summer,3,Yes,2-Day Shipping,Yes,Yes,9,Cash,Monthly
284,32,Male,Sweater,Clothing,1650,Ahmedabad,S,Maroon,Fall,3.2,Yes,Next Day Air,Yes,Yes,16,GooglePay,Annually
285,63,Male,Skirt,Clothing,2475,Mysuru,M,Red,Summer,3.5,Yes,Standard,Yes,Yes,4,PhonPe,Quarterly
286,29,Male,Handbag,Accessories,2145,Delhi,XL,Yellow,Summer,4.8,Yes,Express,Yes,Yes,3,Debit Card,Bi-Weekly
287,27,Male,Jewelry,Accessories,2805,Nainital,L,Gray,Summer,2.6,Yes,Store Pickup,Yes,Yes,6,Debit Card,Annually
288,56,Male,Scarf,Accessories,2035,Chennai,L,Blue,Spring,3.4,Yes,2-Day Shipping,Yes,Yes,18,GooglePay,Fortnightly
289,30,Male,T-shirt,Clothing,3410,Udaipur,M,Lavender,Winter,3.7,Yes,2-Day Shipping,Yes,Yes,34,GooglePay,Bi-Weekly
290,49,Male,Coat,Outerwear,4675,Chandrapur,M,Yellow,Fall,4.5,Yes,2-Day Shipping,Yes,Yes,26,Credit Card,Monthly
291,58,Male,T-shirt,Clothing,1815,Dhanbad,M,Indigo,Winter,3.7,Yes,Standard,Yes,Yes,50,PhonPe,Weekly
292,57,Male,Dress,Clothing,1430,Chennai,XL,Violet,Fall,3.3,Yes,Next Day Air,Yes,Yes,40,Bank Transfer,Monthly
293,60,Male,Shoes,Footwear,5445,Jalandhar,M,Green,Spring,4.7,Yes,Free Shipping,Yes,Yes,24,Cash,Quarterly
294,69,Male,Handbag,Accessories,2145,Gwalior,M,White,Spring,2.7,Yes,Express,Yes,Yes,33,PhonPe,Annually
295,70,Male,Skirt,Clothing,1100,Mangaluru,M,Gold,Spring,4.6,Yes,Store Pickup,Yes,Yes,19,Credit Card,Every 3 Months
296,53,Male,Sunglasses,Accessories,2310,Ranchi,M,Indigo,Winter,2.7,Yes,Store Pickup,Yes,Yes,24,Credit Card,Quarterly
297,25,Male,Sandals,Footwear,4070,Vijaywada,S,Lavender,Spring,4.8,Yes,2-Day Shipping,Yes,Yes,19,Credit Card,Weekly
298,48,Male,Shoes,Footwear,1430,Chennai,XL,Purple,Summer,4.4,Yes,Standard,Yes,Yes,4,Credit Card,Bi-Weekly
299,69,Male,T-shirt,Clothing,2915,Kolhapur,M,Lavender,Winter,4,Yes,Standard,Yes,Yes,11,GooglePay,Every 3 Months
300,25,Male,Sneakers,Footwear,4400,Kota,M,Maroon,Summer,3.2,Yes,Next Day Air,Yes,Yes,28,PhonPe,Fortnightly
301,29,Male,Hat,Accessories,5390,Sultanpur,M,Teal,Spring,4.4,Yes,Store Pickup,Yes,Yes,24,PhonPe,Weekly
302,46,Male,Skirt,Clothing,5225,Kota,M,Green,Spring,3.8,Yes,Standard,Yes,Yes,25,Credit Card,Every 3 Months
303,37,Male,Sweater,Clothing,2420,Chennai,L,Olive,Summer,3.6,Yes,Express,Yes,Yes,27,Bank Transfer,Every 3 Months
304,20,Male,Sandals,Footwear,3300,Chandigarh,M,Turquoise,Summer,3.3,Yes,Next Day Air,Yes,Yes,49,GooglePay,Weekly
305,40,Male,Dress,Clothing,4620,Chandigarh,M,Green,Winter,3.4,Yes,Next Day Air,Yes,Yes,45,Credit Card,Bi-Weekly
306,60,Male,Sweater,Clothing,3245,Jalandhar,M,Teal,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,26,PhonPe,Annually
307,26,Male,Jacket,Outerwear,2695,Bhubaneswar,S,White,Summer,3.6,Yes,Express,Yes,Yes,4,Cash,Annually
308,29,Male,Gloves,Accessories,1760,Ghaziabad,M,Orange,Winter,3.2,Yes,Free Shipping,Yes,Yes,3,Credit Card,Every 3 Months
309,66,Male,Handbag,Accessories,1595,Kolhapur,M,Beige,Fall,3.7,Yes,Standard,Yes,Yes,45,GooglePay,Bi-Weekly
310,66,Male,Dress,Clothing,1210,Prayagraj,M,Yellow,Spring,4.5,Yes,Standard,Yes,Yes,21,Cash,Fortnightly
311,56,Male,Pants,Clothing,4675,Ahmedabad,M,Charcoal,Winter,4.6,Yes,Standard,Yes,Yes,50,Cash,Fortnightly
312,69,Male,Jeans,Clothing,2860,Bangalore,L,Silver,Winter,4.1,Yes,Store Pickup,Yes,Yes,19,Bank Transfer,Monthly
313,38,Male,Pants,Clothing,4895,Kolkata,L,Green,Spring,3.4,Yes,Next Day Air,Yes,Yes,6,PhonPe,Annually
314,42,Male,Dress,Clothing,4235,Pune,M,Pink,Spring,3.7,Yes,Express,Yes,Yes,50,Credit Card,Every 3 Months
315,30,Male,Pants,Clothing,1320,Mangaluru,M,Purple,Summer,3.3,Yes,Store Pickup,Yes,Yes,17,Debit Card,Every 3 Months
316,66,Male,Jewelry,Accessories,1320,Gaya,XL,Orange,Spring,4.5,Yes,Express,Yes,Yes,24,Debit Card,Annually
317,36,Male,Handbag,Accessories,1210,Vadodara,M,Charcoal,Fall,3.3,Yes,Free Shipping,Yes,Yes,46,GooglePay,Monthly
318,58,Male,Sweater,Clothing,4510,Ranchi,L,Teal,Fall,4.3,Yes,Standard,Yes,Yes,42,Cash,Every 3 Months
319,45,Male,Backpack,Accessories,3685,Ayodhya,M,Beige,Winter,2.5,Yes,Standard,Yes,Yes,10,Cash,Annually
320,47,Male,Shorts,Clothing,4070,Mumbai,XL,White,Spring,2.6,Yes,Standard,Yes,Yes,1,Cash,Every 3 Months
321,66,Male,Jewelry,Accessories,3960,Varanasi,L,White,Summer,4.9,Yes,Standard,Yes,Yes,28,Debit Card,Quarterly
322,41,Male,Sneakers,Footwear,1980,Pune,L,Orange,Summer,4.7,Yes,Free Shipping,Yes,Yes,48,Debit Card,Quarterly
323,41,Male,Belt,Accessories,5225,Kochi,S,Cyan,Winter,3,Yes,Standard,Yes,Yes,47,Credit Card,Monthly
324,66,Male,Hoodie,Clothing,4290,Kochi,M,Orange,Winter,3.5,Yes,Next Day Air,Yes,Yes,29,PhonPe,Bi-Weekly
325,37,Male,Shirt,Clothing,4510,Nagpur,M,Olive,Summer,4.8,Yes,Standard,Yes,Yes,37,GooglePay,Quarterly
326,70,Male,Pants,Clothing,3850,Pune,M,Charcoal,Winter,4.3,Yes,Free Shipping,Yes,Yes,38,Debit Card,Annually
327,62,Male,Scarf,Accessories,2255,Mangaluru,M,White,Fall,3.2,Yes,Store Pickup,Yes,Yes,48,Bank Transfer,Weekly
328,61,Male,Coat,Outerwear,2310,Sultanpur,M,Teal,Summer,3.1,Yes,Free Shipping,Yes,Yes,36,PhonPe,Weekly
329,48,Male,Coat,Outerwear,2750,Ghaziabad,M,Yellow,Fall,2.8,Yes,Free Shipping,Yes,Yes,9,Credit Card,Weekly
330,70,Male,Socks,Clothing,1705,Srinagar,S,White,Summer,2.9,Yes,2-Day Shipping,Yes,Yes,34,Bank Transfer,Monthly
331,46,Male,Sweater,Clothing,2805,Bhubaneswar,M,Beige,Winter,,Yes,Express,Yes,Yes,43,GooglePay,Bi-Weekly
332,31,Male,Shirt,Clothing,5390,Ghaziabad,L,Beige,Fall,3.3,Yes,Store Pickup,Yes,Yes,46,PhonPe,Quarterly
333,19,Male,Shirt,Clothing,4730,Chandrapur,M,Maroon,Winter,2.8,Yes,2-Day Shipping,Yes,Yes,5,Credit Card,Monthly
334,39,Male,Sweater,Clothing,3520,Rameswaram,M,Teal,Winter,4.5,Yes,Standard,Yes,Yes,15,Bank Transfer,Bi-Weekly
335,41,Male,Blouse,Clothing,2530,Varanasi,M,Lavender,Fall,2.6,Yes,Next Day Air,Yes,Yes,30,Credit Card,Annually
336,20,Male,Sweater,Clothing,4675,Chandigarh,L,Maroon,Spring,3.7,Yes,Standard,Yes,Yes,44,GooglePay,Every 3 Months
337,36,Male,Hat,Accessories,4455,Bangalore,S,Orange,Fall,4.4,Yes,Express,Yes,Yes,16,PhonPe,Annually
338,32,Male,Sweater,Clothing,3245,Nanded,M,Cyan,Winter,4.3,Yes,2-Day Shipping,Yes,Yes,16,Bank Transfer,Annually
339,69,Male,Hoodie,Clothing,4345,Kolkata,M,Silver,Winter,3.5,Yes,Express,Yes,Yes,16,Cash,Weekly
340,40,Male,Shorts,Clothing,1815,Kota,M,Teal,Spring,3.8,Yes,2-Day Shipping,Yes,Yes,21,Credit Card,Every 3 Months
341,40,Male,Shorts,Clothing,2585,Mangaluru,L,Blue,Summer,3.5,Yes,Express,Yes,Yes,39,GooglePay,Every 3 Months
342,20,Male,Hat,Accessories,1100,Jalandhar,S,Blue,Summer,4.6,Yes,Store Pickup,Yes,Yes,40,Debit Card,Bi-Weekly
343,64,Male,Coat,Outerwear,1980,Delhi,M,Olive,Spring,2.6,Yes,Next Day Air,Yes,Yes,48,Credit Card,Every 3 Months
344,27,Male,Sandals,Footwear,2145,Nainital,M,Purple,Summer,4.4,Yes,Next Day Air,Yes,Yes,26,GooglePay,Monthly
345,24,Male,Skirt,Clothing,3905,Shimla,M,Charcoal,Winter,4,Yes,Standard,Yes,Yes,46,Debit Card,Monthly
346,48,Male,Shoes,Footwear,3245,Nagpur,S,Olive,Winter,4.4,Yes,Next Day Air,Yes,Yes,27,Bank Transfer,Annually
347,49,Male,Jeans,Clothing,2750,Nanded,L,Violet,Spring,4.7,Yes,Next Day Air,Yes,Yes,5,Cash,Weekly
348,36,Male,Sandals,Footwear,2255,Chandigarh,L,Red,Fall,3.9,Yes,Store Pickup,Yes,Yes,43,PhonPe,Fortnightly
349,56,Male,Blouse,Clothing,3245,Nashik,M,Beige,Fall,2.7,Yes,Free Shipping,Yes,Yes,17,PhonPe,Fortnightly
350,37,Male,Hat,Accessories,4785,Coimbatore,M,Green,Winter,3.7,Yes,2-Day Shipping,Yes,Yes,3,Bank Transfer,Bi-Weekly
351,42,Male,Sweater,Clothing,3740,Delhi,M,Violet,Spring,2.6,Yes,2-Day Shipping,Yes,Yes,47,Bank Transfer,Fortnightly
352,28,Male,Skirt,Clothing,4950,Chandrapur,M,Teal,Winter,3.9,Yes,Standard,Yes,Yes,24,Debit Card,Bi-Weekly
353,27,Male,Jeans,Clothing,3905,Amritsar,XL,Yellow,Fall,4.9,Yes,Next Day Air,Yes,Yes,12,Cash,Every 3 Months
354,63,Male,Sneakers,Footwear,3520,Mussoorie,L,Yellow,Fall,4.1,Yes,Store Pickup,Yes,Yes,35,Debit Card,Monthly
355,58,Male,Jewelry,Accessories,4180,Kota,S,Olive,Fall,3,Yes,Free Shipping,Yes,Yes,42,GooglePay,Weekly
356,37,Male,Jewelry,Accessories,2310,Chandigarh,XL,Magenta,Fall,4.1,Yes,2-Day Shipping,Yes,Yes,1,PhonPe,Every 3 Months
357,56,Male,Pants,Clothing,4400,Srinagar,L,Black,Spring,,Yes,Standard,Yes,Yes,27,Cash,Weekly
358,18,Male,Belt,Accessories,3080,Gurgaon,M,Olive,Spring,4,Yes,Standard,Yes,Yes,16,Credit Card,Bi-Weekly
359,48,Male,Hat,Accessories,1375,Prayagraj,XL,Magenta,Summer,3.6,Yes,Express,Yes,Yes,36,Credit Card,Every 3 Months
360,31,Male,Sneakers,Footwear,4070,Bareily,M,Olive,Winter,3,Yes,Store Pickup,Yes,Yes,30,Credit Card,Every 3 Months
361,51,Male,Pants,Clothing,1650,Bangalore,M,Teal,Summer,3,Yes,Standard,Yes,Yes,18,Debit Card,Fortnightly
362,65,Male,T-shirt,Clothing,5280,Srinagar,M,White,Spring,2.6,Yes,Free Shipping,Yes,Yes,45,Cash,Annually
363,53,Male,Sneakers,Footwear,3520,Amritsar,M,Charcoal,Fall,3.4,Yes,Free Shipping,Yes,Yes,1,GooglePay,Fortnightly
364,55,Male,Shorts,Clothing,4840,Ghaziabad,L,Yellow,Winter,3.1,Yes,Free Shipping,Yes,Yes,42,Bank Transfer,Fortnightly
365,62,Male,Shoes,Footwear,4840,Bhubaneswar,L,Charcoal,Summer,3,Yes,Free Shipping,Yes,Yes,7,GooglePay,Every 3 Months
366,55,Male,Gloves,Accessories,4840,Ranchi,XL,Gray,Summer,3.7,Yes,Standard,Yes,Yes,50,PhonPe,Quarterly
367,64,Male,Socks,Clothing,1980,Nainital,M,Turquoise,Spring,3.5,Yes,Store Pickup,Yes,Yes,37,GooglePay,Fortnightly
368,52,Male,Dress,Clothing,2200,Kochi,XL,Cyan,Spring,2.8,Yes,Store Pickup,Yes,Yes,18,Bank Transfer,Monthly
369,24,Male,Handbag,Accessories,2145,Surat,M,Charcoal,Spring,4.5,Yes,Standard,Yes,Yes,29,Cash,Monthly
370,38,Male,Belt,Accessories,2200,Gaya,M,Silver,Summer,3.3,Yes,Store Pickup,Yes,Yes,45,PhonPe,Quarterly
371,59,Male,Scarf,Accessories,1870,Chandigarh,M,Olive,Winter,3.4,Yes,Express,Yes,Yes,13,PhonPe,Weekly
372,27,Male,Sneakers,Footwear,4565,Udaipur,S,Pink,Winter,3.2,Yes,2-Day Shipping,Yes,Yes,47,PhonPe,Monthly
373,24,Male,Sweater,Clothing,4675,Kota,L,Orange,Summer,3.7,Yes,Standard,Yes,Yes,7,Debit Card,Weekly
374,23,Male,Coat,Outerwear,1485,Bhubaneswar,L,White,Summer,4.6,Yes,Express,Yes,Yes,11,GooglePay,Bi-Weekly
375,69,Male,Jewelry,Accessories,4290,Mysuru,S,Purple,Spring,5,Yes,Store Pickup,Yes,Yes,39,Bank Transfer,Monthly
376,59,Male,Sunglasses,Accessories,1760,Surat,M,Olive,Summer,4.4,Yes,Standard,Yes,Yes,6,Debit Card,Quarterly
377,51,Male,Shoes,Footwear,2805,Nashik,S,Gray,Fall,4.9,Yes,Express,Yes,Yes,2,GooglePay,Bi-Weekly
378,63,Male,Scarf,Accessories,1760,Mumbai,M,Silver,Spring,4.1,Yes,Standard,Yes,Yes,39,Credit Card,Every 3 Months
379,54,Male,Dress,Clothing,3410,Srinagar,L,Orange,Winter,4.9,Yes,Next Day Air,Yes,Yes,23,Credit Card,Monthly
380,32,Male,T-shirt,Clothing,1595,Ahmedabad,S,Magenta,Fall,4.7,Yes,2-Day Shipping,Yes,Yes,46,Debit Card,Bi-Weekly
381,39,Male,Backpack,Accessories,3795,Hyderabad,XL,Beige,Fall,3,Yes,Store Pickup,Yes,Yes,19,Bank Transfer,Weekly
